origin,init,destination,final,price
7,51,6,52,0.7
7,51,8,52,0.8
7,51,9,52,1.0
8,51,0,52,0.8
8,51,1,52,1.4
8,51,2,52,1.0
8,51,3,53,5.3
8,51,4,52,0.6
8,51,5,53,1.4
8,51,6,52,0.7
8,51,7,52,0.8
8,51,9,52,1.1
9,51,0,53,1.6
9,51,1,52,0.8
9,51,2,52,0.5
9,51,3,52,2.4
9,51,4,52,0.8
9,51,5,52,0.5
9,51,6,52,0.7
9,51,7,52,0.9
9,51,8,52,1.2
0,52,1,53,0.9
0,52,2,53,1.1
0,52,3,55,3.6
0,52,4,53,0.9
0,52,5,54,1.5
0,52,6,53,1.3
0,52,7,53,0.7
0,52,8,53,0.7
0,52,9,54,1.7
1,52,0,53,1.0
1,52,2,53,0.4
1,52,3,54,2.7
1,52,4,53,0.8
1,52,5,53,0.5
1,52,6,54,1.1
1,52,7,53,0.5
1,52,8,53,1.4
1,52,9,53,0.9
2,52,0,53,1.2
2,52,1,53,0.5
2,52,3,54,2.3
2,52,4,53,0.4
2,52,5,53,0.5
2,52,6,53,0.7
2,52,7,53,0.6
2,52,8,53,1.0
2,52,9,53,0.6
3,52,0,55,3.8
3,52,1,54,2.8
3,52,2,54,2.5
3,52,4,54,2.8
3,52,5,53,2.1
3,52,6,54,3.8
3,52,7,54,2.9
3,52,8,54,5.5
3,52,9,53,2.3
4,52,0,53,0.8
4,52,1,53,0.9
4,52,2,53,0.6
4,52,3,54,2.8
4,52,5,53,0.9
4,52,6,53,0.5
4,52,7,53,0.4
4,52,8,53,0.7
4,52,9,53,0.8
5,52,0,54,1.5
5,52,1,53,0.6
5,52,2,53,0.5
5,52,3,53,1.9
5,52,4,53,0.9
5,52,6,53,1.0
5,52,7,53,1.0
5,52,8,54,1.4
5,52,9,53,0.6
6,52,0,53,1.2
6,52,1,53,1.0
6,52,2,53,0.7
6,52,3,53,3.5
6,52,4,53,0.4
6,52,5,53,1.1
6,52,7,53,0.7
6,52,8,53,0.7
6,52,9,53,0.6
7,52,0,53,0.7
7,52,1,53,0.5
7,52,2,53,0.4
7,52,3,54,2.9
7,52,4,53,0.4
7,52,5,53,1.0
7,52,6,53,0.7
7,52,8,53,0.8
7,52,9,53,1.0
8,52,0,53,0.8
8,52,1,53,1.4
8,52,2,53,1.0
8,52,3,54,5.3
8,52,4,53,0.6
8,52,5,54,1.4
8,52,6,53,0.7
8,52,7,53,0.8
8,52,9,53,1.1
9,52,0,54,1.6
9,52,1,53,0.8
9,52,2,53,0.5
9,52,3,53,2.4
9,52,4,53,0.8
9,52,5,53,0.5
9,52,6,53,0.7
9,52,7,53,0.9
9,52,8,53,1.2
0,53,1,54,0.9
0,53,2,54,1.1
0,53,3,56,3.6
0,53,4,54,0.9
0,53,5,55,1.5
0,53,6,54,1.3
0,53,7,54,0.7
0,53,8,54,0.7
0,53,9,55,1.7
1,53,0,54,1.0
1,53,2,54,0.4
1,53,3,55,2.7
1,53,4,54,0.8
1,53,5,54,0.5
1,53,6,55,1.1
1,53,7,54,0.5
1,53,8,54,1.4
1,53,9,54,0.9
2,53,0,54,1.2
2,53,1,54,0.5
2,53,3,55,2.3
2,53,4,54,0.4
2,53,5,54,0.5
2,53,6,54,0.7
2,53,7,54,0.6
2,53,8,54,1.0
2,53,9,54,0.6
3,53,0,56,3.8
3,53,1,55,2.8
3,53,2,55,2.5
3,53,4,55,2.8
3,53,5,54,2.1
3,53,6,55,3.8
3,53,7,55,2.9
3,53,8,55,5.5
3,53,9,54,2.3
4,53,0,54,0.8
4,53,1,54,0.9
4,53,2,54,0.6
4,53,3,55,2.8
4,53,5,54,0.9
4,53,6,54,0.5
4,53,7,54,0.4
4,53,8,54,0.7
4,53,9,54,0.8
5,53,0,55,1.5
5,53,1,54,0.6
5,53,2,54,0.5
5,53,3,54,1.9
5,53,4,54,0.9
5,53,6,54,1.0
5,53,7,54,1.0
5,53,8,55,1.4
5,53,9,54,0.6
6,53,0,54,1.2
6,53,1,54,1.0
6,53,2,54,0.7
6,53,3,54,3.5
6,53,4,54,0.4
6,53,5,54,1.1
6,53,7,54,0.7
6,53,8,54,0.7
6,53,9,54,0.6
7,53,0,54,0.7
7,53,1,54,0.5
7,53,2,54,0.4
7,53,3,55,2.9
7,53,4,54,0.4
7,53,5,54,1.0
7,53,6,54,0.7
7,53,8,54,0.8
7,53,9,54,1.0
8,53,0,54,0.8
8,53,1,54,1.4
8,53,2,54,1.0
8,53,3,55,5.3
8,53,4,54,0.6
8,53,5,55,1.4
8,53,6,54,0.7
8,53,7,54,0.8
8,53,9,54,1.1
9,53,0,55,1.6
9,53,1,54,0.8
9,53,2,54,0.5
9,53,3,54,2.4
9,53,4,54,0.8
9,53,5,54,0.5
9,53,6,54,0.7
9,53,7,54,0.9
9,53,8,54,1.2
0,54,1,55,0.9
0,54,2,55,1.1
0,54,3,57,3.6
0,54,4,55,0.9
0,54,5,56,1.5
0,54,6,55,1.3
0,54,7,55,0.7
0,54,8,55,0.7
0,54,9,56,1.7
1,54,0,55,1.0
1,54,2,55,0.4
1,54,3,56,2.7
1,54,4,55,0.8
1,54,5,55,0.5
1,54,6,56,1.1
1,54,7,55,0.5
1,54,8,55,1.4
1,54,9,55,0.9
2,54,0,55,1.2
2,54,1,55,0.5
2,54,3,56,2.3
2,54,4,55,0.4
2,54,5,55,0.5
2,54,6,55,0.7
2,54,7,55,0.6
2,54,8,55,1.0
2,54,9,55,0.6
3,54,0,57,3.8
3,54,1,56,2.8
3,54,2,56,2.5
3,54,4,56,2.8
3,54,5,55,2.1
3,54,6,56,3.8
3,54,7,56,2.9
3,54,8,56,5.5
3,54,9,55,2.3
4,54,0,55,0.8
4,54,1,55,0.9
4,54,2,55,0.6
4,54,3,56,2.8
4,54,5,55,0.9
4,54,6,55,0.5
4,54,7,55,0.4
4,54,8,55,0.7
4,54,9,55,0.8
5,54,0,56,1.5
5,54,1,55,0.6
5,54,2,55,0.5
5,54,3,55,1.9
5,54,4,55,0.9
5,54,6,55,1.0
5,54,7,55,1.0
5,54,8,56,1.4
5,54,9,55,0.6
6,54,0,55,1.2
6,54,1,55,1.0
6,54,2,55,0.7
6,54,3,55,3.5
6,54,4,55,0.4
6,54,5,55,1.1
6,54,7,55,0.7
6,54,8,55,0.7
6,54,9,55,0.6
7,54,0,55,0.7
7,54,1,55,0.5
7,54,2,55,0.4
7,54,3,56,2.9
7,54,4,55,0.4
7,54,5,55,1.0
7,54,6,55,0.7
7,54,8,55,0.8
7,54,9,55,1.0
8,54,0,55,0.8
8,54,1,55,1.4
8,54,2,55,1.0
8,54,3,56,5.3
8,54,4,55,0.6
8,54,5,56,1.4
8,54,6,55,0.7
8,54,7,55,0.8
8,54,9,55,1.1
9,54,0,56,1.6
9,54,1,55,0.8
9,54,2,55,0.5
9,54,3,55,2.4
9,54,4,55,0.8
9,54,5,55,0.5
9,54,6,55,0.7
9,54,7,55,0.9
9,54,8,55,1.2
0,55,1,56,0.9
0,55,2,56,1.1
0,55,3,58,3.6
0,55,4,56,0.9
0,55,5,57,1.5
0,55,6,56,1.3
0,55,7,56,0.7
0,55,8,56,0.7
0,55,9,57,1.7
1,55,0,56,1.0
1,55,2,56,0.4
1,55,3,57,2.7
1,55,4,56,0.8
1,55,5,56,0.5
1,55,6,57,1.1
1,55,7,56,0.5
1,55,8,56,1.4
1,55,9,56,0.9
2,55,0,56,1.2
2,55,1,56,0.5
2,55,3,57,2.3
2,55,4,56,0.4
2,55,5,56,0.5
2,55,6,56,0.7
2,55,7,56,0.6
2,55,8,56,1.0
2,55,9,56,0.6
3,55,0,58,3.8
3,55,1,57,2.8
3,55,2,57,2.5
3,55,4,57,2.8
3,55,5,56,2.1
3,55,6,57,3.8
3,55,7,57,2.9
3,55,8,57,5.5
3,55,9,56,2.3
4,55,0,56,0.8
4,55,1,56,0.9
4,55,2,56,0.6
4,55,3,57,2.8
4,55,5,56,0.9
4,55,6,56,0.5
4,55,7,56,0.4
4,55,8,56,0.7
4,55,9,56,0.8
5,55,0,57,1.5
5,55,1,56,0.6
5,55,2,56,0.5
5,55,3,56,1.9
5,55,4,56,0.9
5,55,6,56,1.0
5,55,7,56,1.0
5,55,8,57,1.4
5,55,9,56,0.6
6,55,0,56,1.2
6,55,1,56,1.0
6,55,2,56,0.7
6,55,3,56,3.5
6,55,4,56,0.4
6,55,5,56,1.1
6,55,7,56,0.7
6,55,8,56,0.7
6,55,9,56,0.6
7,55,0,56,0.7
7,55,1,56,0.5
7,55,2,56,0.4
7,55,3,57,2.9
7,55,4,56,0.4
7,55,5,56,1.0
7,55,6,56,0.7
7,55,8,56,0.8
7,55,9,56,1.0
8,55,0,56,0.8
8,55,1,56,1.4
8,55,2,56,1.0
8,55,3,57,5.3
8,55,4,56,0.6
8,55,5,57,1.4
8,55,6,56,0.7
8,55,7,56,0.8
8,55,9,56,1.1
9,55,0,57,1.6
9,55,1,56,0.8
9,55,2,56,0.5
9,55,3,56,2.4
9,55,4,56,0.8
9,55,5,56,0.5
9,55,6,56,0.7
9,55,7,56,0.9
9,55,8,56,1.2
0,56,1,57,0.9
0,56,2,57,1.1
0,56,3,59,3.6
0,56,4,57,0.9
0,56,5,58,1.5
0,56,6,57,1.3
0,56,7,57,0.7
0,56,8,57,0.7
0,56,9,58,1.7
1,56,0,57,1.0
1,56,2,57,0.4
1,56,3,58,2.7
1,56,4,57,0.8
1,56,5,57,0.5
1,56,6,58,1.1
1,56,7,57,0.5
1,56,8,57,1.4
1,56,9,57,0.9
2,56,0,57,1.2
2,56,1,57,0.5
2,56,3,58,2.3
2,56,4,57,0.4
2,56,5,57,0.5
2,56,6,57,0.7
2,56,7,57,0.6
2,56,8,57,1.0
2,56,9,57,0.6
3,56,0,59,3.8
3,56,1,58,2.8
3,56,2,58,2.5
3,56,4,58,2.8
3,56,5,57,2.1
3,56,6,58,3.8
3,56,7,58,2.9
3,56,8,58,5.5
3,56,9,57,2.3
4,56,0,57,0.8
4,56,1,57,0.9
4,56,2,57,0.6
4,56,3,58,2.8
4,56,5,57,0.9
4,56,6,57,0.5
4,56,7,57,0.4
4,56,8,57,0.7
4,56,9,57,0.8
5,56,0,58,1.5
5,56,1,57,0.6
5,56,2,57,0.5
5,56,3,57,1.9
5,56,4,57,0.9
5,56,6,57,1.0
5,56,7,57,1.0
5,56,8,58,1.4
5,56,9,57,0.6
6,56,0,57,1.2
6,56,1,57,1.0
6,56,2,57,0.7
6,56,3,57,3.5
6,56,4,57,0.4
6,56,5,57,1.1
6,56,7,57,0.7
6,56,8,57,0.7
6,56,9,57,0.6
7,56,0,57,0.7
7,56,1,57,0.5
7,56,2,57,0.4
7,56,3,58,2.9
7,56,4,57,0.4
7,56,5,57,1.0
7,56,6,57,0.7
7,56,8,57,0.8
7,56,9,57,1.0
8,56,0,57,0.8
8,56,1,57,1.4
8,56,2,57,1.0
8,56,3,58,5.3
8,56,4,57,0.6
8,56,5,58,1.4
8,56,6,57,0.7
8,56,7,57,0.8
8,56,9,57,1.1
9,56,0,58,1.6
9,56,1,57,0.8
9,56,2,57,0.5
9,56,3,57,2.4
9,56,4,57,0.8
9,56,5,57,0.5
9,56,6,57,0.7
9,56,7,57,0.9
9,56,8,57,1.2
0,57,1,58,0.9
0,57,2,58,1.1
0,57,3,60,3.6
0,57,4,58,0.9
0,57,5,59,1.5
0,57,6,58,1.3
0,57,7,58,0.7
0,57,8,58,0.7
0,57,9,59,1.7
1,57,0,58,1.0
1,57,2,58,0.4
1,57,3,59,2.7
1,57,4,58,0.8
1,57,5,58,0.5
1,57,6,59,1.1
1,57,7,58,0.5
1,57,8,58,1.4
1,57,9,58,0.9
2,57,0,58,1.2
2,57,1,58,0.5
2,57,3,59,2.3
2,57,4,58,0.4
2,57,5,58,0.5
2,57,6,58,0.7
2,57,7,58,0.6
2,57,8,58,1.0
2,57,9,58,0.6
3,57,0,60,3.8
3,57,1,59,2.8
3,57,2,59,2.5
3,57,4,59,2.8
3,57,5,58,2.1
3,57,6,59,3.8
3,57,7,59,2.9
3,57,8,59,5.5
3,57,9,58,2.3
4,57,0,58,0.8
4,57,1,58,0.9
4,57,2,58,0.6
4,57,3,59,2.8
4,57,5,58,0.9
4,57,6,58,0.5
4,57,7,58,0.4
4,57,8,58,0.7
4,57,9,58,0.8
5,57,0,59,1.5
5,57,1,58,0.6
5,57,2,58,0.5
5,57,3,58,1.9
5,57,4,58,0.9
5,57,6,58,1.0
5,57,7,58,1.0
5,57,8,59,1.4
5,57,9,58,0.6
6,57,0,58,1.2
6,57,1,58,1.0
6,57,2,58,0.7
6,57,3,58,3.5
6,57,4,58,0.4
6,57,5,58,1.1
6,57,7,58,0.7
6,57,8,58,0.7
6,57,9,58,0.6
7,57,0,58,0.7
7,57,1,58,0.5
7,57,2,58,0.4
7,57,3,59,2.9
7,57,4,58,0.4
7,57,5,58,1.0
7,57,6,58,0.7
7,57,8,58,0.8
7,57,9,58,1.0
8,57,0,58,0.8
8,57,1,58,1.4
8,57,2,58,1.0
8,57,3,59,5.3
8,57,4,58,0.6
8,57,5,59,1.4
8,57,6,58,0.7
8,57,7,58,0.8
8,57,9,58,1.1
9,57,0,59,1.6
9,57,1,58,0.8
9,57,2,58,0.5
9,57,3,58,2.4
9,57,4,58,0.8
9,57,5,58,0.5
9,57,6,58,0.7
9,57,7,58,0.9
9,57,8,58,1.2
0,58,1,59,0.9
0,58,2,59,1.1
0,58,3,61,3.6
0,58,4,59,0.9
0,58,5,60,1.5
0,58,6,59,1.3
0,58,7,59,0.7
0,58,8,59,0.7
0,58,9,60,1.7
1,58,0,59,1.0
1,58,2,59,0.4
1,58,3,60,2.7
1,58,4,59,0.8
1,58,5,59,0.5
1,58,6,60,1.1
1,58,7,59,0.5
1,58,8,59,1.4
1,58,9,59,0.9
2,58,0,59,1.2
2,58,1,59,0.5
2,58,3,60,2.3
2,58,4,59,0.4
2,58,5,59,0.5
2,58,6,59,0.7
2,58,7,59,0.6
2,58,8,59,1.0
2,58,9,59,0.6
3,58,0,61,3.8
3,58,1,60,2.8
3,58,2,60,2.5
3,58,4,60,2.8
3,58,5,59,2.1
3,58,6,60,3.8
3,58,7,60,2.9
3,58,8,60,5.5
3,58,9,59,2.3
4,58,0,59,0.8
4,58,1,59,0.9
4,58,2,59,0.6
4,58,3,60,2.8
4,58,5,59,0.9
4,58,6,59,0.5
4,58,7,59,0.4
4,58,8,59,0.7
4,58,9,59,0.8
5,58,0,60,1.5
5,58,1,59,0.6
5,58,2,59,0.5
5,58,3,59,1.9
5,58,4,59,0.9
5,58,6,59,1.0
5,58,7,59,1.0
5,58,8,60,1.4
5,58,9,59,0.6
6,58,0,59,1.2
6,58,1,59,1.0
6,58,2,59,0.7
6,58,3,59,3.5
6,58,4,59,0.4
6,58,5,59,1.1
6,58,7,59,0.7
6,58,8,59,0.7
6,58,9,59,0.6
7,58,0,59,0.7
7,58,1,59,0.5
7,58,2,59,0.4
7,58,3,60,2.9
7,58,4,59,0.4
7,58,5,59,1.0
7,58,6,59,0.7
7,58,8,59,0.8
7,58,9,59,1.0
8,58,0,59,0.8
8,58,1,59,1.4
8,58,2,59,1.0
8,58,3,60,5.3
8,58,4,59,0.6
8,58,5,60,1.4
8,58,6,59,0.7
8,58,7,59,0.8
8,58,9,59,1.1
9,58,0,60,1.6
9,58,1,59,0.8
9,58,2,59,0.5
9,58,3,59,2.4
9,58,4,59,0.8
9,58,5,59,0.5
9,58,6,59,0.7
9,58,7,59,0.9
9,58,8,59,1.2
0,59,1,60,0.9
0,59,2,60,1.1
0,59,3,62,3.6
0,59,4,60,0.9
0,59,5,61,1.5
0,59,6,60,1.3
0,59,7,60,0.7
0,59,8,60,0.7
0,59,9,61,1.7
1,59,0,60,1.0
1,59,2,60,0.4
1,59,3,61,2.7
1,59,4,60,0.8
1,59,5,60,0.5
1,59,6,61,1.1
1,59,7,60,0.5
1,59,8,60,1.4
1,59,9,60,0.9
2,59,0,60,1.2
2,59,1,60,0.5
2,59,3,61,2.3
2,59,4,60,0.4
2,59,5,60,0.5
2,59,6,60,0.7
2,59,7,60,0.6
2,59,8,60,1.0
2,59,9,60,0.6
3,59,0,62,3.8
3,59,1,61,2.8
3,59,2,61,2.5
3,59,4,61,2.8
3,59,5,60,2.1
3,59,6,61,3.8
3,59,7,61,2.9
3,59,8,61,5.5
3,59,9,60,2.3
4,59,0,60,0.8
4,59,1,60,0.9
4,59,2,60,0.6
4,59,3,61,2.8
4,59,5,60,0.9
4,59,6,60,0.5
4,59,7,60,0.4
4,59,8,60,0.7
4,59,9,60,0.8
5,59,0,61,1.5
5,59,1,60,0.6
5,59,2,60,0.5
5,59,3,60,1.9
5,59,4,60,0.9
5,59,6,60,1.0
5,59,7,60,1.0
5,59,8,61,1.4
5,59,9,60,0.6
6,59,0,60,1.2
6,59,1,60,1.0
6,59,2,60,0.7
6,59,3,60,3.5
6,59,4,60,0.4
6,59,5,60,1.1
6,59,7,60,0.7
6,59,8,60,0.7
6,59,9,60,0.6
7,59,0,60,0.7
7,59,1,60,0.5
7,59,2,60,0.4
7,59,3,61,2.9
7,59,4,60,0.4
7,59,5,60,1.0
7,59,6,60,0.7
7,59,8,60,0.8
7,59,9,60,1.0
8,59,0,60,0.8
8,59,1,60,1.4
8,59,2,60,1.0
8,59,3,61,5.3
8,59,4,60,0.6
8,59,5,61,1.4
8,59,6,60,0.7
8,59,7,60,0.8
8,59,9,60,1.1
9,59,0,61,1.6
9,59,1,60,0.8
9,59,2,60,0.5
9,59,3,60,2.4
9,59,4,60,0.8
9,59,5,60,0.5
9,59,6,60,0.7
9,59,7,60,0.9
9,59,8,60,1.2
0,60,1,61,0.9
0,60,2,61,1.1
0,60,3,63,3.6
0,60,4,61,0.9
0,60,5,62,1.5
0,60,6,61,1.3
0,60,7,61,0.7
0,60,8,61,0.7
0,60,9,62,1.7
1,60,0,61,1.0
1,60,2,61,0.4
1,60,3,62,2.7
1,60,4,61,0.8
1,60,5,61,0.5
1,60,6,62,1.1
1,60,7,61,0.5
1,60,8,61,1.4
1,60,9,61,0.9
2,60,0,61,1.2
2,60,1,61,0.5
2,60,3,62,2.3
2,60,4,61,0.4
2,60,5,61,0.5
2,60,6,61,0.7
2,60,7,61,0.6
2,60,8,61,1.0
2,60,9,61,0.6
3,60,0,63,3.8
3,60,1,62,2.8
3,60,2,62,2.5
3,60,4,62,2.8
3,60,5,61,2.1
3,60,6,62,3.8
3,60,7,62,2.9
3,60,8,62,5.5
3,60,9,61,2.3
4,60,0,61,0.8
4,60,1,61,0.9
4,60,2,61,0.6
4,60,3,62,2.8
4,60,5,61,0.9
4,60,6,61,0.5
4,60,7,61,0.4
4,60,8,61,0.7
4,60,9,61,0.8
5,60,0,62,1.5
5,60,1,61,0.6
5,60,2,61,0.5
5,60,3,61,1.9
5,60,4,61,0.9
5,60,6,61,1.0
5,60,7,61,1.0
5,60,8,62,1.4
5,60,9,61,0.6
6,60,0,61,1.2
6,60,1,61,1.0
6,60,2,61,0.7
6,60,3,61,3.5
6,60,4,61,0.4
6,60,5,61,1.1
6,60,7,61,0.7
6,60,8,61,0.7
6,60,9,61,0.6
7,60,0,61,0.7
7,60,1,61,0.5
7,60,2,61,0.4
7,60,3,62,2.9
7,60,4,61,0.4
7,60,5,61,1.0
7,60,6,61,0.7
7,60,8,61,0.8
7,60,9,61,1.0
8,60,0,61,0.8
8,60,1,61,1.4
8,60,2,61,1.0
8,60,3,62,5.3
8,60,4,61,0.6
8,60,5,62,1.4
8,60,6,61,0.7
8,60,7,61,0.8
8,60,9,61,1.1
9,60,0,62,1.6
9,60,1,61,0.8
9,60,2,61,0.5
9,60,3,61,2.4
9,60,4,61,0.8
9,60,5,61,0.5
9,60,6,61,0.7
9,60,7,61,0.9
9,60,8,61,1.2
0,61,1,62,0.9
0,61,2,62,1.1
0,61,3,64,3.6
0,61,4,62,0.9
0,61,5,63,1.5
0,61,6,62,1.3
0,61,7,62,0.7
0,61,8,62,0.7
0,61,9,63,1.7
1,61,0,62,1.0
1,61,2,62,0.4
1,61,3,63,2.7
1,61,4,62,0.8
1,61,5,62,0.5
1,61,6,63,1.1
1,61,7,62,0.5
1,61,8,62,1.4
1,61,9,62,0.9
2,61,0,62,1.2
2,61,1,62,0.5
2,61,3,63,2.3
2,61,4,62,0.4
2,61,5,62,0.5
2,61,6,62,0.7
2,61,7,62,0.6
2,61,8,62,1.0
2,61,9,62,0.6
3,61,0,64,3.8
3,61,1,63,2.8
3,61,2,63,2.5
3,61,4,63,2.8
3,61,5,62,2.1
3,61,6,63,3.8
3,61,7,63,2.9
3,61,8,63,5.5
3,61,9,62,2.3
4,61,0,62,0.8
4,61,1,62,0.9
4,61,2,62,0.6
4,61,3,63,2.8
4,61,5,62,0.9
4,61,6,62,0.5
4,61,7,62,0.4
4,61,8,62,0.7
4,61,9,62,0.8
5,61,0,63,1.5
5,61,1,62,0.6
5,61,2,62,0.5
5,61,3,62,1.9
5,61,4,62,0.9
5,61,6,62,1.0
5,61,7,62,1.0
5,61,8,63,1.4
5,61,9,62,0.6
6,61,0,62,1.2
6,61,1,62,1.0
6,61,2,62,0.7
6,61,3,62,3.5
6,61,4,62,0.4
6,61,5,62,1.1
6,61,7,62,0.7
6,61,8,62,0.7
6,61,9,62,0.6
7,61,0,62,0.7
7,61,1,62,0.5
7,61,2,62,0.4
7,61,3,63,2.9
7,61,4,62,0.4
7,61,5,62,1.0
7,61,6,62,0.7
7,61,8,62,0.8
7,61,9,62,1.0
8,61,0,62,0.8
8,61,1,62,1.4
8,61,2,62,1.0
8,61,3,63,5.3
8,61,4,62,0.6
8,61,5,63,1.4
8,61,6,62,0.7
8,61,7,62,0.8
8,61,9,62,1.1
9,61,0,63,1.6
9,61,1,62,0.8
9,61,2,62,0.5
9,61,3,62,2.4
9,61,4,62,0.8
9,61,5,62,0.5
9,61,6,62,0.7
9,61,7,62,0.9
9,61,8,62,1.2
0,62,1,63,0.9
0,62,2,63,1.1
0,62,3,65,3.6
0,62,4,63,0.9
0,62,5,64,1.5
0,62,6,63,1.3
0,62,7,63,0.7
0,62,8,63,0.7
0,62,9,64,1.7
1,62,0,63,1.0
1,62,2,63,0.4
1,62,3,64,2.7
1,62,4,63,0.8
1,62,5,63,0.5
1,62,6,64,1.1
1,62,7,63,0.5
1,62,8,63,1.4
1,62,9,63,0.9
2,62,0,63,1.2
2,62,1,63,0.5
2,62,3,64,2.3
2,62,4,63,0.4
2,62,5,63,0.5
2,62,6,63,0.7
2,62,7,63,0.6
2,62,8,63,1.0
2,62,9,63,0.6
3,62,0,65,3.8
3,62,1,64,2.8
3,62,2,64,2.5
3,62,4,64,2.8
3,62,5,63,2.1
3,62,6,64,3.8
3,62,7,64,2.9
3,62,8,64,5.5
3,62,9,63,2.3
4,62,0,63,0.8
4,62,1,63,0.9
4,62,2,63,0.6
4,62,3,64,2.8
4,62,5,63,0.9
4,62,6,63,0.5
4,62,7,63,0.4
4,62,8,63,0.7
4,62,9,63,0.8
5,62,0,64,1.5
5,62,1,63,0.6
5,62,2,63,0.5
5,62,3,63,1.9
5,62,4,63,0.9
5,62,6,63,1.0
5,62,7,63,1.0
5,62,8,64,1.4
5,62,9,63,0.6
6,62,0,63,1.2
6,62,1,63,1.0
6,62,2,63,0.7
6,62,3,63,3.5
6,62,4,63,0.4
6,62,5,63,1.1
6,62,7,63,0.7
6,62,8,63,0.7
6,62,9,63,0.6
7,62,0,63,0.7
7,62,1,63,0.5
7,62,2,63,0.4
7,62,3,64,2.9
7,62,4,63,0.4
7,62,5,63,1.0
7,62,6,63,0.7
7,62,8,63,0.8
7,62,9,63,1.0
8,62,0,63,0.8
8,62,1,63,1.4
8,62,2,63,1.0
8,62,3,64,5.3
8,62,4,63,0.6
8,62,5,64,1.4
8,62,6,63,0.7
8,62,7,63,0.8
8,62,9,63,1.1
9,62,0,64,1.6
9,62,1,63,0.8
9,62,2,63,0.5
9,62,3,63,2.4
9,62,4,63,0.8
9,62,5,63,0.5
9,62,6,63,0.7
9,62,7,63,0.9
9,62,8,63,1.2
0,63,1,64,0.9
0,63,2,64,1.1
0,63,3,66,3.6
0,63,4,64,0.9
0,63,5,65,1.5
0,63,6,64,1.3
0,63,7,64,0.7
0,63,8,64,0.7
0,63,9,65,1.7
1,63,0,64,1.0
1,63,2,64,0.4
1,63,3,65,2.7
1,63,4,64,0.8
1,63,5,64,0.5
1,63,6,65,1.1
1,63,7,64,0.5
1,63,8,64,1.4
1,63,9,64,0.9
2,63,0,64,1.2
2,63,1,64,0.5
2,63,3,65,2.3
2,63,4,64,0.4
2,63,5,64,0.5
2,63,6,64,0.7
2,63,7,64,0.6
2,63,8,64,1.0
2,63,9,64,0.6
3,63,0,66,3.8
3,63,1,65,2.8
3,63,2,65,2.5
3,63,4,65,2.8
3,63,5,64,2.1
3,63,6,65,3.8
3,63,7,65,2.9
3,63,8,65,5.5
3,63,9,64,2.3
4,63,0,64,0.8
4,63,1,64,0.9
4,63,2,64,0.6
4,63,3,65,2.8
4,63,5,64,0.9
4,63,6,64,0.5
4,63,7,64,0.4
4,63,8,64,0.7
4,63,9,64,0.8
5,63,0,65,1.5
5,63,1,64,0.6
5,63,2,64,0.5
5,63,3,64,1.9
5,63,4,64,0.9
5,63,6,64,1.0
5,63,7,64,1.0
5,63,8,65,1.4
5,63,9,64,0.6
6,63,0,64,1.2
6,63,1,64,1.0
6,63,2,64,0.7
6,63,3,64,3.5
6,63,4,64,0.4
6,63,5,64,1.1
6,63,7,64,0.7
6,63,8,64,0.7
6,63,9,64,0.6
7,63,0,64,0.7
7,63,1,64,0.5
7,63,2,64,0.4
7,63,3,65,2.9
7,63,4,64,0.4
7,63,5,64,1.0
7,63,6,64,0.7
7,63,8,64,0.8
7,63,9,64,1.0
8,63,0,64,0.8
8,63,1,64,1.4
8,63,2,64,1.0
8,63,3,65,5.3
8,63,4,64,0.6
8,63,5,65,1.4
8,63,6,64,0.7
8,63,7,64,0.8
8,63,9,64,1.1
9,63,0,65,1.6
9,63,1,64,0.8
9,63,2,64,0.5
9,63,3,64,2.4
9,63,4,64,0.8
9,63,5,64,0.5
9,63,6,64,0.7
9,63,7,64,0.9
9,63,8,64,1.2
0,64,1,65,0.9
0,64,2,65,1.1
0,64,3,67,3.6
0,64,4,65,0.9
0,64,5,66,1.5
0,64,6,65,1.3
0,64,7,65,0.7
0,64,8,65,0.7
0,64,9,66,1.7
1,64,0,65,1.0
1,64,2,65,0.4
1,64,3,66,2.7
1,64,4,65,0.8
1,64,5,65,0.5
1,64,6,66,1.1
1,64,7,65,0.5
1,64,8,65,1.4
1,64,9,65,0.9
2,64,0,65,1.2
2,64,1,65,0.5
2,64,3,66,2.3
2,64,4,65,0.4
2,64,5,65,0.5
2,64,6,65,0.7
2,64,7,65,0.6
2,64,8,65,1.0
2,64,9,65,0.6
3,64,0,67,3.8
3,64,1,66,2.8
3,64,2,66,2.5
3,64,4,66,2.8
3,64,5,65,2.1
3,64,6,66,3.8
3,64,7,66,2.9
3,64,8,66,5.5
3,64,9,65,2.3
4,64,0,65,0.8
4,64,1,65,0.9
4,64,2,65,0.6
4,64,3,66,2.8
4,64,5,65,0.9
4,64,6,65,0.5
4,64,7,65,0.4
4,64,8,65,0.7
4,64,9,65,0.8
5,64,0,66,1.5
5,64,1,65,0.6
5,64,2,65,0.5
5,64,3,65,1.9
5,64,4,65,0.9
5,64,6,65,1.0
5,64,7,65,1.0
5,64,8,66,1.4
5,64,9,65,0.6
6,64,0,65,1.2
6,64,1,65,1.0
6,64,2,65,0.7
6,64,3,65,3.5
6,64,4,65,0.4
6,64,5,65,1.1
6,64,7,65,0.7
6,64,8,65,0.7
6,64,9,65,0.6
7,64,0,65,0.7
